originator,stdErrMultiple,OML.ols,OML.mlm,GML.ols,GML.mlm,Competitive Suppression.ols,Competitive Suppression.mlm,Direct Suppression.ols,Direct Suppression.mlm,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.ols,Generalized Direct Suppression.mlm,ROE Competitive Suppression.ols,ROE Competitive Suppression.mlm,ROE Direct Suppression.ols,ROE Direct Suppression.mlm
ROE Direct Suppression,0.6,-107.300376195133,-107.300376195133,-163.544145298569,-141.810216556828,-196.122367165148,-196.122367165148,-148.971757412028,-148.971757412028,-230.862140103806,-223.413985222211,-175.62506138707,-172.546840490942,-116.913614928842,-111.135474502764,-242.556685324383,-108.646845893604
ROE Direct Suppression,0.6,-104.976985605545,-104.976985605545,-158.082278345371,-138.750545852702,-185.972848667347,-185.972848667347,-137.435951543697,-137.435951543697,-231.113459843152,-217.862867897292,-186.573114270892,-169.678405676897,-136.576695773997,-123.102903032443,-107.71830260489,-108.552116967432
ROE Direct Suppression,0.6,-107.05664122126,-107.05664122126,-178.094672272781,-162.546691907307,-196.702269647225,-196.702269647225,-166.882949174183,-166.882949174183,-227.720289284862,-213.846690986052,-210.183850688476,-187.745394122951,-122.709571043152,-118.09177322398,-255.621712598112,-120.124762326702
ROE Direct Suppression,0.6,-112.42257702422,-112.42257702422,-149.831745908256,-143.03381051536,-202.014659948207,-202.014659948207,-142.189967535011,-142.189967535011,-262.792902969425,-248.660062261266,-192.826524033707,-178.811019532635,-135.198601842895,-127.395612969077,-448.350300716098,-122.442662037789
ROE Direct Suppression,0.6,-124.344540632434,-124.344540632434,-270.901957572431,-148.839390192745,-189.165690138965,-189.165690138965,-141.201020278901,-141.201020278901,-334.370689938925,-214.295047484748,-299.464770810621,-166.193829665506,-132.967887537659,-130.330164059298,-300.091871955652,-171.676881819988
ROE Direct Suppression,0.6,-100.547844339182,-100.547844339182,-148.041102854939,-133.765350433048,-191.448438137816,-191.448438137816,-137.029673317866,-137.029673317866,-214.29479603135,-208.161030547035,-157.547855741329,-151.418189246243,-110.035644646587,-108.527801563752,-167.24385676908,-164.761455612643
ROE Direct Suppression,0.6,-107.658054760794,-107.658054760794,-172.441868008075,-153.978520654724,-188.429926117643,-188.429926117643,-128.560970096722,-128.560970096722,-217.8111118705,-210.207120552315,-205.66105657872,-173.430921147713,-113.425342822175,-111.715574319869,-106.571465289119,-108.4945641087
ROE Direct Suppression,0.6,-110.357851012989,-110.357851012989,-132.430978014315,-123.603105074242,-216.757104480541,-216.757104480541,-124.963150900862,-124.963150900862,-225.393114445158,-220.721918221831,-144.230573805928,-136.024980564757,-165.921480054704,-120.955197011558,-677.207906670558,-244.609754729098
ROE Direct Suppression,0.6,-108.225698407286,-108.225698407286,-145.97023984669,-140.224095615437,-181.96434748603,-181.96434748603,-143.657352750314,-143.657352750314,-222.838157932979,-211.912134578341,-285.604765514959,-194.807681946723,-122.996983947372,-116.262682463417,-295.885905214223,-199.117933439448
ROE Direct Suppression,0.7,-126.701993000963,-126.701993000963,-158.892202261906,-149.536021919072,-185.534104102762,-185.534104102762,-152.393667190581,-152.393667190581,-223.09396373402,-212.107527108358,-176.724385627062,-167.045158275162,-145.478508196435,-131.552376032462,-313.107664594078,-142.684160224768
ROE Direct Suppression,0.7,-133.371565380006,-133.371565380006,-234.535128661187,-175.142849522833,-211.273873906816,-211.273873906816,-153.342480078736,-153.342480078736,-282.822735705163,-233.311145427764,-298.246529881526,-204.338968375498,-144.741553451465,-143.469749906851,-303.823637475194,-276.781513206094
ROE Direct Suppression,0.7,-133.821995506628,-133.821995506628,-160.25951800011,-150.903722488516,-214.876128032137,-214.876128032137,-141.889985746192,-141.889985746192,-217.428570548457,-212.787068388394,-186.944428224394,-164.483776324768,-283.250276504776,-272.700683775009,-491.525952008809,-340.11854283465
ROE Direct Suppression,0.7,-121.577788351589,-121.577788351589,-186.506562720227,-146.147757228253,-191.782638558504,-191.782638558504,-138.899400524181,-138.899400524181,-228.328710994919,-219.869948571244,-171.595567207702,-148.93294615573,-128.107443085542,-126.728541551406,-123.888168519126,-121.527345340823
ROE Direct Suppression,0.7,-134.410689385175,-134.410689385175,-167.490340271025,-160.396972758914,-245.044058072831,-245.044058072831,-163.39478742831,-163.39478742831,-261.224785811655,-253.00857976919,-186.377626081939,-177.102361817678,-193.574464741198,-177.965708093759,-137.593050194324,-134.338982278692
ROE Direct Suppression,0.7,-120.937541407146,-120.937541407146,-181.930907872322,-151.146599002844,-198.150833982026,-198.150833982026,-152.441665102062,-152.441665102062,-251.404260670728,-229.17006762783,-176.270714178606,-166.955730742479,-146.533024782719,-135.891456606034,-165.055570083496,-133.335208330715
ROE Direct Suppression,0.7,-162.544299366443,-162.544299366443,-210.938880916265,-185.12824208237,-187.468917310061,-187.468917310061,-174.07376124218,-174.07376124218,-260.158672874765,-236.307287616948,-233.816782046711,-200.803753888325,-170.442277947107,-159.816040912622,-435.010787512263,-334.936604800663
ROE Direct Suppression,0.7,-126.352499498955,-126.352499498955,-156.494495624034,-150.427147589057,-197.970272540765,-197.970272540765,-160.390767537454,-160.390767537454,-211.233348994802,-205.612700180916,-174.90671879727,-163.562347975281,-150.727580886532,-132.377891831723,-135.044055632984,-130.287716765031
ROE Direct Suppression,0.7,-139.311229983014,-139.311229983014,-186.673127381313,-171.911857047159,-206.376869224107,-206.376869224107,-161.770018214756,-161.770018214756,-282.824706814633,-233.843812006783,-204.049413474347,-193.026002489254,-165.201391380603,-152.316149596096,-202.684650762587,-201.946090405724
ROE Direct Suppression,0.7,-134.624228940022,-134.624228940022,-202.755982397488,-148.072239044412,-222.514855750974,-222.514855750974,-157.780007932078,-157.780007932078,-296.010273849409,-239.626983423754,-224.400908273294,-168.598446193911,-219.280730646619,-157.992691667348,-347.674088722935,-219.614489576907
ROE Direct Suppression,0.8,-168.884416222628,-168.884416222628,-221.505858643379,-205.760961353095,-201.774391055762,-201.774391055762,-177.179482164553,-177.179482164553,-237.145046988948,-217.594908218499,-221.776511914063,-199.842434966571,-156.195882493969,-155.058613287808,-232.720015008195,-162.856347022332
ROE Direct Suppression,0.8,-158.885670874829,-158.885670874829,-190.43949144829,-181.870059837095,-182.541033501597,-182.541033501597,-179.518322324717,-179.518322324717,-225.813202683769,-214.438186305527,-227.554475203638,-211.174727172494,-162.244436427186,-155.67844484796,-214.33990900693,-187.602682234943
ROE Direct Suppression,0.8,-142.108621284949,-142.108621284949,-183.857116302149,-173.450076989591,-190.175152130388,-190.175152130388,-157.055545394167,-157.055545394167,-227.375579081229,-212.926146489802,-201.553662953981,-186.988877976587,-141.072248235168,-139.612446164648,-274.56969372388,-142.611795064786
ROE Direct Suppression,0.8,-147.043507936413,-147.043507936413,-200.329403718423,-192.422131956667,-227.158623247392,-227.158623247392,-167.801013217632,-167.801013217632,-252.73646795436,-242.197911306899,-229.642256628271,-214.053555335893,-203.785665026985,-166.095678241086,-599.386707533038,-260.196937474798
ROE Direct Suppression,0.8,-154.137461183571,-154.137461183571,-169.610009651345,-164.376613396311,-198.898494356256,-198.898494356256,-171.834097425049,-171.834097425049,-221.40123084566,-214.519658144552,-174.090679240593,-168.021307946755,-165.132889282107,-160.042324487527,-241.957973551743,-154.183111780011
ROE Direct Suppression,0.8,-147.362358339461,-147.362358339461,-314.28840035846,-169.869769489008,-197.10276502432,-197.10276502432,-170.45681328767,-170.45681328767,-360.582115207664,-219.855273964229,-325.72770839316,-188.081582169842,-149.436113770349,-148.444197266448,-207.319442597087,-158.556169200221
ROE Direct Suppression,0.8,-151.915313638649,-151.915313638649,-190.039733504237,-179.416330663101,-188.511527505528,-188.511527505528,-167.823525956103,-167.823525956103,-233.657537809843,-217.197245019685,-240.987954656026,-220.729845586339,-155.39235976367,-154.318467814571,-257.000486360573,-220.244973404871
ROE Direct Suppression,0.8,-125.028662761985,-125.028662761985,-171.719747108205,-141.160563433969,-173.199490415133,-173.199490415133,-159.082315896942,-159.082315896942,-207.105605866253,-183.836717664779,-200.50619247967,-160.011297255331,-138.314328651783,-126.51637623731,-225.911287980341,-128.145332402322
ROE Direct Suppression,0.8,-146.149250072191,-146.149250072191,-231.007711886308,-172.962684825246,-200.908163029522,-200.908163029522,-187.589160621659,-187.589160621659,-273.017034394287,-235.975514895074,-236.98880008264,-202.705217236771,-157.572545745442,-154.165673598109,-202.070986968356,-157.895498663012
ROE Direct Suppression,0.8,-130.455148079752,-130.455148079752,-159.224759601885,-151.825270607814,-199.922016157941,-199.922016157941,-161.692519075226,-161.692519075226,-231.98653853891,-224.209242476285,-167.824931165041,-159.16160677148,-135.196729256568,-133.913113418303,-187.957665635253,-130.002890347619
ROE Direct Suppression,0.9,-170.350386948188,-170.350386948188,-263.337685542479,-219.56156928245,-283.685024565402,-283.685024565402,-195.331982815424,-195.331982815424,-3414.59762724684,-2031.58226935647,-252.791018601382,-238.879349784097,-228.336687994978,-195.261516111508,-241.527517336786,-240.269701795288
ROE Direct Suppression,0.9,-173.694767473576,-173.694767473576,-192.885591232804,-183.784036105542,-210.908198820425,-210.908198820425,-194.766204004885,-194.766204004885,-277.544048756496,-263.183560065318,-232.63294247469,-221.983025135634,-184.802855102679,-178.301551907663,-374.569683365456,-366.49037663787
ROE Direct Suppression,0.9,-165.826932198357,-165.826932198357,-181.776584948196,-174.129434863638,-206.630845351868,-206.630845351868,-169.610753414484,-169.610753414484,-256.062906475461,-219.454441717617,-220.824624022422,-196.656926394023,-179.458951434019,-171.800892729119,-308.385061400373,-310.243658915302
ROE Direct Suppression,0.9,-169.204432321221,-169.204432321221,-194.875488510045,-185.253278508885,-212.390752424049,-212.390752424049,-196.784973755809,-196.784973755809,-242.472631162954,-235.674395198481,-216.071170935089,-210.054013577481,-175.966950687502,-167.710708723861,-490.495142440778,-350.077948381108
ROE Direct Suppression,0.9,-171.679743106797,-171.679743106797,-244.133752381768,-215.269081396572,-202.092012038488,-202.092012038488,-164.499668322211,-164.499668322211,-280.11264422052,-246.096974064864,-206.593651538194,-189.142553303257,-177.138126087539,-175.251811082297,-204.099790068639,-201.864943060043
ROE Direct Suppression,0.9,-168.840895020818,-168.840895020818,-226.839616845457,-212.775011831171,-200.947986080758,-200.947986080758,-193.830763494641,-193.830763494641,-241.619176951978,-225.690768995594,-276.458856151062,-251.218613206784,-180.771443502738,-169.119736100625,-206.48774207367,-193.561223872149
ROE Direct Suppression,0.9,-183.59171699607,-183.59171699607,-228.32442921439,-221.79537706278,-210.748084314844,-210.748084314844,-195.809565564101,-195.809565564101,-246.38504154945,-240.809882973146,-237.166813787353,-224.687130709868,-195.95375292572,-192.882408098814,-195.330875530684,-197.802552925562
ROE Direct Suppression,0.9,-184.336471155768,-184.336471155768,-195.44511243874,-189.510620087684,-212.178668000092,-212.178668000092,-203.736592512817,-203.736592512817,-248.844070687674,-240.610010154293,-218.061820509492,-199.542949808634,-189.313131153258,-189.130089864132,-220.960845615192,-181.35823450036
ROE Direct Suppression,0.9,-165.658320487799,-165.658320487799,-224.880918303196,-201.169714967531,-201.098606262689,-201.098606262689,-175.010330966801,-175.010330966801,-226.971741881946,-219.007506994762,-205.710139222419,-195.323711918365,-170.532115699344,-164.300575790688,-181.442366762208,-203.202097451071
ROE Direct Suppression,0.9,-160.648876616021,-160.648876616021,-207.890531354936,-193.984270956424,-202.210163903987,-202.210163903987,-174.756608330261,-174.756608330261,-262.850901086516,-245.142850245302,-222.896248555759,-210.52029838165,-182.849139666633,-175.867751763177,-284.98852123652,-286.737766820178
ROE Direct Suppression,1,-177.119539224381,-177.119539224381,-206.663600790333,-201.628002562256,-225.541013520298,-225.541013520298,-193.6236726259,-193.6236726259,-250.800737185106,-237.915537554695,-209.891990980562,-205.10587808144,-201.391361187461,-183.627889996823,-203.7425919269,-206.154307177701
ROE Direct Suppression,1,-176.580913239412,-176.580913239412,-208.215027249679,-198.440939298667,-217.798344289753,-217.798344289753,-190.485986493057,-190.485986493057,-284.091471788251,-260.067955948111,-210.56100664333,-201.444010557599,-181.828445696219,-179.797980576861,-206.832814732775,-184.578831398277
ROE Direct Suppression,1,-195.614653432649,-195.614653432649,-266.48552139924,-250.960360336884,-227.870835073022,-227.870835073022,-198.747138636757,-198.747138636757,-246.467863629225,-237.013955849258,-281.177528993442,-256.007388368787,-228.460991568849,-202.017880756718,-261.397237827602,-190.795062525508
ROE Direct Suppression,1,-147.66838427729,-147.66838427729,-195.426141669953,-181.393428643566,-248.433816578098,-248.433816578098,-167.412137118716,-167.412137118716,-275.060040095316,-267.484909660089,-210.466483108033,-191.799032442099,-188.108961987275,-171.037875958873,-494.650872409298,-472.835213691571
ROE Direct Suppression,1,-191.595348765968,-191.595348765968,-240.5373336016,-226.317881468113,-220.959511048643,-220.959511048643,-198.551300417043,-198.551300417043,-312.355570722195,-264.678296613593,-251.278642082497,-236.850068811199,-192.316212541441,-191.644451768687,-222.918709046059,-191.934017421176
ROE Direct Suppression,1,-162.562471737978,-162.562471737978,-222.502883587834,-197.688253232608,-212.497445213387,-212.497445213387,-172.93612055595,-172.93612055595,-255.040632290602,-241.252243172426,-222.001955374099,-205.544946088771,-181.350583331806,-169.046117590302,-242.306835762371,-236.972844747282
ROE Direct Suppression,1,-163.72242077254,-163.72242077254,-259.203957414723,-190.604025034007,-215.683987466067,-215.683987466067,-190.643023378698,-190.643023378698,-290.956529932252,-239.525167316441,-281.422061280832,-215.957303530368,-178.408009583441,-174.041681121876,-217.931359037463,-166.234788571511
ROE Direct Suppression,1,-185.42449009062,-185.42449009062,-288.665493535462,-267.343841228926,-222.097641947045,-222.097641947045,-224.118608290053,-224.118608290053,-340.05439634456,-304.52195424272,-350.317849917333,-335.948697637185,-196.711229120221,-189.12930844975,-321.139838219324,-282.740772604036
ROE Direct Suppression,1,-175.684177734256,-175.684177734256,-262.711188012585,-239.259682697837,-204.294475434412,-204.294475434412,-191.92808983458,-191.92808983458,-234.975584363104,-222.003416568374,-282.958125227818,-247.393956159155,-194.437977098011,-182.154166789396,-270.870169547231,-268.732688514698
